"Warning_No_Mixed_Reality","This title does not support mixed reality output. Please contact the title's developer for more information!","이 게임은은 혼합현실 아웃풋을 지원하지 않습니다. 상세 내용은 게임의 개발사에 문의하시기 바랍니다!","このタイトルは複合現実（MR）のアウトプットに対応していません。詳しくはタイトルの開発会社にお問い合わせください！","此遊戲不支援混合實境輸出。請聯絡遊戲開發人員了解詳情！","这个游戏不支持混合现实输出。请联系此游戏开发者以获取更多信息！","Ce titre ne prend pas en charge le résultat de réalité mélangée. Veuillez contacter le développeur du titre pour plus d'informations !","Il titolo non supporta uscite per la realtà mista. Contatta lo sviluppatore del titolo per ulteriori informazioni!","Diese Anwendung unterstützt nicht die Mixed-Reality-Ausgabe. Weitere Informationen bitte beim Entwickler anfragen!","Sabemos que este juego tiene problemas con la salida de realidad mixta. ¡Ponte en contacto con el desarrollador del juego para más información!","Данная игра не поддерживает смешанную реальность. Свяжитесь с разработчиками игры для получения подробной информации!","Este título não é compatível com a saída de realidade mista. Contate o desenvolvedor do título para mais informações!","لا يدعم هذا التطبيق مخرجات الواقع المختلط. يرجى الاتصال بمطور التطبيق لمزيد من المعلومات!","","","","","","","","","","","","",""
"Warning_Broken_Mixed_Reality","This title has known issues with mixed reality output. Please contact the title's developer for more information!","이 게임은 혼합현실 아웃풋 사용 시 문제가 발생하는 것으로 알려져 있습니다. 상세 내용은 게임의 개발사에 문의하시기 바랍니다!","このタイトルには複合現実（MR）のアウトプットに関する既知の問題が存在します。詳しくはタイトルの開発会社にお問い合わせください！","此遊戲有已知的混合實境輸出問題。請聯絡遊戲開發人員了解詳情！","这个游戏有已知混合现实输出问题。请联系此游戏开发者以获取更多信息！","Ce titre a rencontré des problèmes avec la production de réalité mélangée. Veuillez contacter le développeur du titre pour plus d'informations !","Il titolo non supporta uscite per la realtà mista. Contatta lo sviluppatore del titolo per ulteriori informazioni!","Diese Anwendung hat bekannte Probleme mit der Mixed-Reality-Ausgabe. Weitere Informationen bitte beim Entwickler anfragen!","Sabemos que este juego tiene problemas con la salida de realidad mixta. ¡Ponte en contacto con el desarrollador del juego para más información!","Данная игра плохо работает со смешанной реальностью. Свяжитесь с разработчиками игры для получения подробной информации!","Este título possui problemas conhecidos com a saída de realidade mista. Contate o desenvolvedor do título para mais informações!","يحتوي هذا التطبيق على مشكلات معروفة بإخراج الواقع المختلط. يرجى الاتصال بمطور التطبيق لمزيد من المعلومات!","","","","","","","","","","","","",""
"Warning_Unknown_MR_Method","This title's mixed reality system is not yet support by Capture.","이 게임의 혼합현실 시스템은 아직 Capture가 지원하지 않습니다.","このタイトルの複合現実（MR）システムは、現時点では Capture の対応対象外です。","Capture尚不支援此遊戲的混合實境系統。","Capture尚不支持这个游戏的混合现实系统。","Le système de réalité mélangée de ce tire n'est pas encore pris en charge par Capture.","Il sistema per la realtà mista del titolo non viene ancora supportato da Capture.","Das Mixed-Reality-System dieser Anwendung wird von Capture nicht unterstützt.","El sistema de realidad mixta de este juego todavía no es compatible con Capture.","Смешанная реальность, предлагаемая данной игрой, не поддерживается MixCast Capture.","O sistema de realidade mista deste título ainda não é compatível com o Capture.","لا يدعم Capture نظام الواقع الافتراضي في هذا التطبيق.","","","","","","","","","","","","",""
"Action_CustomLogoSetup","Custom Logo Setup","사용자 지정 로고 설정","カスタムロゴの設定","自訂Logo設定","自定义图标设置","Réglage Logo Personnalisé","Configurazione logo personalizzato","Eigenes Logo einrichten","Configuración de logo personalizado","Настройка собственного логотипа","Configuração de Logotipo Personalizado","إعداد شعار مخصص","","","","","","","","","","","","",""
"Action_ViewMessages","View Recent Messages","최근 메시지 보기","最近のメッセージを見る","查看近期訊息","查看最近的消息","Voir messages récents","Visualizza messaggi recenti","Neueste Nachrichten ansehen","Ver mensajes recientes","Посмотреть последние сообщения","Ver Mensagens Recentes","عرض الرسائل الأخيرة","","","","","","","","","","","","",""
"Warn_OculusCapture","This title requires a third tracked device to enable mixed reality output. At this time the Oculus Rift does not support connecting a third controller.","이 게임에서 혼합현실 아웃풋을 사용하려면 트래킹되는 장치가 세 개 필요합니다. 현재 Oculus Rift는 세 번째 컨트롤러 연결을 지원하지 않습니다.","このタイトルで複合現実（MR）のアウトプットを有効にするには、第三のトラックされたデバイスが必要です。現時点では Oculus Rift は第三のコントローラの接続に対応していません。","此遊戲需要第三個感應裝置啟動混合實境輸出。目前 Oculus Rift 不支援連接第三個控制器。","这个游戏需要第三个跟踪设备来启用混合现实输出。当前Oculus Rift不支持连接第三个控制器。","Ce titre nécessite un troisième appareil suivi pour activer le résultat de réalité mélangée. Oculus Rift ne prend pas en charge pour le moment la connexion à un troisième contrôleur.","Il titolo richiede un terzo puntatore per abilitare l'uscita realtà mista. Al momento Oculus Rift non supporta ancora la connessione di un terzo controller.","Diese Anwendung benötigt ein drittes Tracking-Gerät für die Mixed-Reality-Ausgabe. Oculus Rift unterstützt derzeit noch nicht das Verbinden eines dritten Controllers.","Este juego necesita que haya un tercer dispositivo con seguimiento para permitir imágenes de realidad mixta. Actualmente Oculus Rift no es compatible con la conexión de un tercer mando.","Этой игре требуется третье отслеживающее устройство для отображения смешанной реальности. В настоящее время Oculus Rift не поддерживает третий контроллер.","Este título requer um terceiro dispositivo de rastreio para ativar a saída de realidade mista. No momento, o Oculus Rift não possui compatibilidade para conectar um terceiro controle.","يتطلب هذا التطبيق جهاز تتبع ثالث لتفعيل مخرجات الواقع المختلط. هذه المرة لا يدعم Oculus Rift توصيل جهاز تحكم ثالث.","","","","","","","","","","","","",""
"Tooltip_QuickSetupNeedsController","Connect a controller to enable Quick Setup","컨트롤러를 연결하여 빠른 설정 활성화","コントローラを接続してクイックセットアップを有効にする","連接一個控制器以啟用快速設置","连接一个控制器以启用快速设置","Connecter un contrôleur pour activer la Configuration rapide","Collega un controller per abilitare la configurazione rapida","Verbinde einen Controller, um die schnelle Einrichtung zu ermöglichen.","Conecta un mando para habilitar la configuración rápida","Подсоедините контроллер для быстрой настройки","Conecte um controle para ativar a Configuração Rápida","قم بتوصيل جهاز تحكم لتفعيل الإعداد السريع","","","","","","","","","","","","",""
"Shortcut_ToggleMixCast","Toggle MixCast:","MixCast 토글","MixCastを切り替える","切換MixCast","切换MixCast","Basculer MixCast:","Attiva/disattiva MixCast:","MixCast ein- /ausschalten:","Habilitar/inhabilitar MixCast:","Переключить MixCast:","Alternar MixCast:","تبديل MixCast:","","","","","","","","","","","","",""
"Action_ManageLicense","Manage License","라이센스 관리","ライセンスの管理","管理許可證","管理许可证","Gérer licence","Licenza di gestione","Lizenz verwalten","Gestionar licencia","Управление лицензией","Gerenciar Licença","إدارة الترخيص","","","","","","","","","","","","",""
"Action_BuyLicense","Buy License","구매 라이센스","ライセンス購入","購買許可證","购买许可证","Acheter licence","Acquista licenza","Lizenz kaufen","Comprar licencia","Купить лицензию","Comprar Licença","شراء ترخيص","","","","","","","","","","","","",""
"Action_QuadrantModeWarning","This feature is not available in the free version of MixCast Studio. Please purchase a license!","이 기능은 MixCast 스튜디오의 무료 버전에서 사용할 수 없습니다. 라이센스를 구매하세요!","この機能は、MixCastメーカーの無料版では利用できません。ライセンスをご購入ください！","此功能在MixCast Studio免費版本中不可使用。請購買許可！","此功能在MixCast Studio免费版本中不可用。请购买许可！","Cette fonctionnalité n'est pas disponible dans la version gratuite de MixCast Studio. Veuillez acheter une licence !","La funzionalità non è disponibile nella versione gratuita di MixCast Studio. Acquista una licenza!","Diese Funktion ist in der kostenlosen Version von MixCast Studio nicht enthalten. Erwirb bitte eine Lizenz!","Esta posibilidad no está disponible en la versión gratuita de MixCast Studio. ¡Compra una licencia!","Функция недоступна в бесплатной версии MixCast Studio. Купите лицензию!","Este recurso não está disponível na versão gratuita do MixCast Studio. Compre uma licença!","هذه الخاصية غير متوفرة في الإصدار المجاني من MixCast Studio. يرجى شراء ترخيص!","","","","","","","","","","","","",""
